domain,post_type,page_url,title_ar,document_url,document_format,reference_years,status
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-17/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر نوفمبر لسنة 2022م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D8%A8%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2022.pdf,pdf,2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-18/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يوليو لسنة 2022م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%88%D9%84%D9%8A%D9%88-2022.pdf,pdf,2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-19/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يونيو لسنة 2022م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%88%D9%86%D9%8A%D9%88-2022.pdf,pdf,2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-21/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر فبراير لسنة 2023م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-22/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر مارس لسنة 2023م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D8%B1%D8%B3-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-23/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر مايو لسنة 2023م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%85%D8%A7%D9%8A%D9%88-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-24/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يناير لسنة 2023م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%86%D8%A7%D9%8A%D8%B1-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-25/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يوليو لسنة 2023م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%88%D9%84%D9%8A%D9%88-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-26/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر يونيو لسنة 2023م,https://bsc.ly/wp-content/uploads/2023/08/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D9%8A%D9%88%D9%86%D9%8A%D9%88-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-2/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر أبريل 2023م,https://bsc.ly/wp-content/uploads/2023/09/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%A3%D8%A8%D8%B1%D9%8A%D9%84-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-27/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك حسب المجاميع الرئيسية والرقم القياسي العام للنصف الأول لسنة 2023 مقارنة بالنصف الأول لسنة 2022,https://bsc.ly/wp-content/uploads/2023/09/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D9%86%D8%B5%D9%81-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%84%D8%B3%D9%86%D8%A9-2023-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%B5%D9%81-%D8%A7.pdf,pdf,2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d8%a3%d9%84%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a3%d9%84/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك حسب المجاميع الرئيسية والرقم القياسي العام للنصف الأول لسنة 2023 مقارنة بالنصف الأول لسنة 2022,https://bsc.ly/wp-content/uploads/2023/09/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D9%86%D8%B5%D9%81-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%84%D8%B3%D9%86%D8%A9-2023-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%B5%D9%81-%D8%A7.pdf,pdf,2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d8%a3%d9%84%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a3%d9%84-2/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك حسب المجاميع الرئيسية والرقم القياسي العام للنصف الأول لسنة 2022م مقارنة بالنصف الأول لسنة 2021م,https://bsc.ly/wp-content/uploads/2023/09/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D9%86%D8%B5%D9%81-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%84%D8%B3%D9%86%D8%A9-2022-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%B5%D9%81-1.pdf,pdf,2021;2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d8%a3%d9%84%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a3%d9%84%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%b3/,التضخم والأرقام القياسية لأسعار المستهلك حسب المجاميع الرئيسية والرقم القياسي العام للنصف الثاني لسنة 2021 مقارنة بالنصف الثاني لسنة 2020,https://bsc.ly/wp-content/uploads/2023/09/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D9%86%D8%B5%D9%81-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D8%B3%D9%86%D8%A9-2021-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%B5%D9%81-.pdf,pdf,2020;2021;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d9%84%d8%a3-30/,تقرير حول التضخم والأرقام القياسية لأسعار المستهلك عن شهر سبتمبر 2023م,https://bsc.ly/wp-content/uploads/2023/11/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%A7%D9%84%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%B9%D9%86-%D8%B4%D9%87%D8%B1-%D8%B3%D8%A8%D8%AA%D9%85%D8%A8%D8%B1-2023.pdf,pdf,2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a7%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-%d9%8a-2015/,الكتاب الإحصائي 2015م,https://bsc.ly/wp-content/uploads/2023/12/%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8-%D8%A7%D9%84%D8%A7%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A-%D9%8A-2015.pdf,pdf,2015;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-2016%d9%85/,الكتاب الإحصائي 2016م,https://bsc.ly/wp-content/uploads/2023/12/%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8-%D8%A7%D9%84%D8%A5%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A-2016-2.pdf,pdf,2016;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%a7%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a-2017-%d9%85/,الكتاب الإحصائي 2017م,https://bsc.ly/wp-content/uploads/2023/12/%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8-%D8%A7%D9%84%D8%A7%D8%AD%D8%B5%D8%A7%D8%A6%D9%8A-2017.pdf,pdf,2017;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ad%d9%88%d9%84-%d9%85%d9%82%d8%a7%d8%b1%d9%86%d8%a9-%d8%a7%d9%84%d8%b1%d9%82%d9%85-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%b3%d9%8a-%d9%84%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-2/,تقرير حول مقارنة الرقم القياسي لأسعار المستهلك حسب المجاميع الرئيسية والرقم القياسي العام للربع الأول للسنوات 2020م,https://bsc.ly/wp-content/uploads/2023/12/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D8%AD%D9%88%D9%84-%D9%85%D9%82%D8%A7%D8%B1%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-%D8%AD%D8%B3%D8%A8-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D9%84%D9%84%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%84%D9%84%D8%B3%D9%86%D9%88%D8%A7%D8%AA-2020%D9%85-2021%D9%85-2022%D9%85.pdf,pdf,2020;2021;2022;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%86%d8%b4%d8%b1%d8%a9-%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%82%d8%b7%d8%a7%d8%b9%d9%8a-%d8%a7%d9%84%d8%b3%d9%86%d9%88%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%85-%d8%a7%d9%84%d9%82-3/,نشرة أسعار القطاعي السنوية والرقم القياسي لتكاليف المعيشة 2007 م,https://bsc.ly/wp-content/uploads/2023/12/%D9%86%D8%B4%D8%B1%D8%A9-%D8%A7%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D8%B3%D9%86%D9%88%D9%8A2007.pdf,pdf,2007;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d9%86%d8%b4%d8%b1%d8%a9-%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d9%82%d8%b7%d8%a7%d8%b9%d9%8a-%d8%a7%d9%84%d8%b3%d9%86%d9%88%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d8%b1%d9%82%d9%85-%d8%a7%d9%84%d9%82-4/,نشرة أسعار القطاعي السنوية والرقم القياسي لتكاليف المعية 2008 م,https://bsc.ly/wp-content/uploads/2023/12/%D9%86%D8%B4%D8%B1%D8%A9-%D8%A7%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D8%B3%D9%86%D9%88%D9%8A-2008.pdf,pdf,2008;2023,document_linked
economic,economic_statistics,https://bsc.ly/economic_statistics/%d8%a7%d9%84%d9%86%d8%aa%d8%a7%d8%a6%d9%80%d9%80%d8%ac-%d8%a7%d9%84%d8%a3%d9%88%d9%84%d9%8a%d9%80%d9%80%d9%80%d8%a9-%d9%84%d9%85%d8%b3%d9%80%d9%80%d8%ad-%d8%a7%d9%84%d8%af%d8%ae%d9%84-%d9%88-%d8%a7/,النتائــج الأوليـــة لمســح  الدخل و الإنفاق الأسـري 2023/2022 م,https://bsc.ly/wp-content/uploads/2023/12/%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D9%80%D9%80%D8%AC-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%8A%D9%80%D9%80%D9%80%D8%A9-%D9%84%D9%85%D8%B3%D9%80%D9%80%D8%AD-%D8%A7%D9%84%D8%AF%D8%AE%D9%84-%D9%88-%D8%A7%D9%84%D8%A5%D9%86%D9%81%D8%A7%D9%82-%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%8A.pdf,pdf,2022;2023,document_linked
